department_id,day_of_week,hour_of_day,duration_hours,task_id,is_anomaly
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,18,3.52,Inicio de la solicitud,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,17,6.77,Aprobación Costos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,3,11,2.68,Solicitar Adelanto,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,6,9,4.92,Inicio de la solicitud,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,5,10,4.04,Validación de RRHH,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,4,11,4.3,Revisión Gerencial,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,0,12,1.36,Preparar Firma,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,10,6.69,Preparar Firma,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,10,4.74,Validar Elegibilidad,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,3,9,3.38,Validación de RRHH,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,13,1.67,Enviar solicitud de vacaciones,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,14,7.59,Enviar solicitud de vacaciones,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,2,11,6.72,Revisión de Seguridad,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,4,18,2.07,Validar Capacitación,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,1,11,7.52,Evaluación Técnica,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,6,17,6.77,Setup Tecnológico,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,4,17,6.35,Validar Comercial,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,5,13,3.7,Registrar Recibos,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,1,13,4.92,Aprobación del manager,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,3,14,7.67,Verificar Factura,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,5,8,5.9,Firma Director,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,5,18,5.74,Inicio del Proceso,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,6,9,5.87,Aprobar Presupuesto,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,0,10,6.85,Aprobación Presupuesto,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,3,10,4.47,Procesar Transferencia,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,3,13,4.21,Cerrar Accesos,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,0,15,5.16,Especificar Licencia,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,0,16,3.66,Registrar Recibos,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,5,8,6.06,Subir Borrador,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,14,3.69,Aprobación Presupuesto,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,4,11,6.47,Detallar Curso,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,1,9,4.89,Subir Borrador,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,1,17,3.24,Enviar solicitud de vacaciones,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,2,10,1.04,Reunión Bienvenida,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,11,3.51,Firma Director,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,3,10,3.86,Iniciar Baja,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,1,17,5.41,Validar Elegibilidad,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,5,8,3.73,Feedback de Manager,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,1,10,4.83,Revisión Gerencial,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,5,11,7.3,Habilitar Permisos,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,0,18,7.49,Reunión Bienvenida,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,2,9,4.46,Enviar solicitud de vacaciones,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,5,17,3.07,Validar Comercial,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,18,6.56,Pago de Liquidación,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,4,9,2.65,Presentar Requerimiento,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,4,8,1.93,Validar Elegibilidad,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,18,1.14,Enviar solicitud de vacaciones,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,13,1.1,Consolidar Gastos,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,16,6.05,Especificar Licencia,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,6,12,1.43,Especificar Servidores,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,9,4.91,Iniciar Baja,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,5,8,3.7,Entrega del Equipo,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,17,0.83,Subir Borrador,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,5,16,5.66,Solicitar Adelanto,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,6,18,7.45,Feedback de Manager,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,13,5.14,Procesar Transferencia,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,1,16,7.53,Revisión Gerencial,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,6,9,1.79,Habilitar Permisos,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,17,2.62,Reunión Bienvenida,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,6,16,4.0,Verificar Factura,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,3,13,4.72,Aprobación del manager,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,3,13,6.6,Registrar Recibos,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,3,8,1.85,Detallar Curso,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,0,14,1.1,Detallar Curso,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,1,9,6.99,Validar Elegibilidad,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,16,1.49,Iniciar Baja,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,5,11,6.1,Reunión Bienvenida,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,0,15,3.84,Entrega del Equipo,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,3,10,6.8,Autorización Gerencia,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,5,15,1.8,Aprobación del manager,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,2,12,3.2,Especificar Licencia,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,1,12,2.52,Consolidar Gastos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,8,4.68,Aprobación Presupuesto,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,5,10,6.73,Pago de Liquidación,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,14,2.19,Inicio del Proceso,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,3,8,2.22,Registrar Recibos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,9,2.71,Autoevaluación,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,17,2.53,Inicio de la solicitud,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,5,10,1.14,Iniciar Baja,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,1,10,6.93,Verificar Factura,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,1,18,7.84,Validación de RRHH,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,0,15,1.3,Instalar Licencia,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,10,3.19,Dispersión de Fondos,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,3,16,5.41,Cerrar Accesos,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,3,17,2.89,Aprobación Costos,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,18,1.12,Aprobación de Pago,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,6,17,3.16,Evaluación Técnica,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,16,2.13,Validar Elegibilidad,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,4,17,6.58,Verificar Factura,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,9,6.64,Inicio de la solicitud,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,14,5.2,Subir Borrador,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,3,14,6.56,Especificar Servidores,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,3,8,2.64,Evaluación Técnica,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,4,18,4.09,Autoevaluación,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,6,11,5.02,Especificar Licencia,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,18,4.43,Inicio del Proceso,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,1,13,5.69,Validación de RRHH,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,12,3.27,Pago de Liquidación,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,17,4.87,Aprobación de Pago,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,17,5.66,Especificar Licencia,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,0,16,2.1,Subir Borrador,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,2,12,0.92,Aprobar Presupuesto,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,0,9,7.3,Consolidar Gastos,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,2,11,4.9,Procesar Transferencia,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,10,5.26,Evaluación Técnica,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,5,9,2.72,Autorización Gerencia,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,15,7.51,Aprobar Presupuesto,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,2,18,2.18,Iniciar Baja,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,0,11,4.6,Validar Capacitación,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,10,2.78,Instalar Licencia,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,1,8,3.79,Evaluación Técnica,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,3,18,6.22,Especificar Licencia,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,2,11,1.95,Inicio del Proceso,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,9,5.36,Aprobación de Pago,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,0,8,2.58,Verificar Stock,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,9,6.67,Subir Borrador,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,5,17,1.43,Inicio del Proceso,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,1,15,7.78,Autorización Gerencia,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,6,8,5.06,Registrar Recibos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,0,9,2.27,Entrega del Equipo,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,6,14,7.36,Revisión Gerencial,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,18,3.88,Aprobación Costos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,4,12,5.83,Entrega del Equipo,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,16,3.4,Validar Comercial,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,6,17,2.8,Subir Borrador,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,17,5.21,Setup Tecnológico,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,4,11,5.23,Revisión Contable,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,18,6.67,Subir Borrador,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,6,18,4.81,Verificar Stock,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,6,18,2.78,Validación de RRHH,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,14,7.36,Validar Elegibilidad,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,8,5.56,Feedback de Manager,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,10,3.87,Validar Capacitación,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,1,14,4.7,Firma Director,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,1,8,1.19,Especificar Licencia,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,1,18,0.68,Validar Comercial,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,0,10,7.39,Presentar Requerimiento,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,1,18,5.12,Aprobación Costos,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,15,4.65,Pago de Liquidación,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,5,16,2.88,Aprobación de Pago,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,16,5.56,Aprobación de Pago,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,5,11,6.17,Solicitar Adelanto,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,12,1.23,Pago de Liquidación,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,1,17,5.11,Revisión de Seguridad,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,0,13,5.26,Enviar solicitud de vacaciones,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,1,9,7.71,Evaluación Técnica,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,2,16,7.73,Validación de RRHH,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,5,17,4.31,Aprobar Presupuesto,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,4,14,3.52,Aprobación del manager,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,15,6.87,Revisión Contable,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,0,17,0.84,Aprobar Presupuesto,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,4,18,3.31,Firma Director,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,5,8,7.34,Procesar Transferencia,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,13,7.95,Instalar Licencia,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,6,17,6.86,Entrega del Equipo,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,0,8,4.85,Procesar Transferencia,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,3,16,7.08,Feedback de Manager,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,12,1.77,Consolidar Gastos,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,3,9,1.35,Iniciar Baja,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,16,7.55,Subir Borrador,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,5,11,4.63,Solicitar Adelanto,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,6,11,6.92,Aprobar Presupuesto,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,2,10,7.83,Dispersión de Fondos,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,8,4.59,Aprobación del manager,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,8,7.29,Revisión Gerencial,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,16,4.37,Preparar Firma,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,0,14,5.12,Registrar Recibos,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,10,6.15,Solicitar Adelanto,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,4,14,5.2,Inicio de la solicitud,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,14,4.13,Validar Capacitación,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,6,17,4.02,Entrega del Equipo,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,2,10,7.04,Validar Elegibilidad,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,2,18,6.19,Revisión Gerencial,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,5,9,2.19,Validación de RRHH,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,5,8,3.76,Revisión Gerencial,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,17,5.18,Evaluación Técnica,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,3,10,6.58,Especificar Servidores,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,1,12,0.98,Autorización Gerencia,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,12,6.47,Enviar solicitud de vacaciones,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,0,10,4.43,Reunión Bienvenida,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,15,3.12,Subir Borrador,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,2,16,2.53,Dispersión de Fondos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,10,2.54,Entrega del Equipo,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,17,2.71,Presentar Requerimiento,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,5,17,6.76,Cerrar Accesos,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,1,11,2.96,Revisión Contable,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,6,18,6.48,Validar Capacitación,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,13,7.9,Validar Capacitación,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,10,7.26,Presentar Requerimiento,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,11,4.62,Especificar Servidores,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,5,16,0.89,Autorización Gerencia,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,8,7.18,Verificar Factura,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,10,3.27,Validar Comercial,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,1,11,5.58,Validar Elegibilidad,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,11,3.21,Reunión Bienvenida,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,6,16,3.51,Evaluación Técnica,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,4,18,7.98,Feedback de Manager,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,2,16,4.99,Especificar Licencia,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,8,4.15,Consolidación de RRHH,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,6,16,7.48,Detallar Curso,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,6,18,2.29,Inicio de la solicitud,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,6,9,4.58,Procesar Transferencia,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,15,6.76,Evaluación Técnica,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,1,14,3.56,Aprobación Costos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,0,9,3.29,Aprobar Presupuesto,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,1,10,0.64,Aprobación del manager,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,13,1.96,Aprobación Costos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,3,14,6.22,Aprobación de Pago,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,4,18,4.92,Enviar solicitud de vacaciones,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,5,16,7.13,Autoevaluación,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,14,7.62,Reunión Bienvenida,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,0,18,4.89,Setup Tecnológico,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,5,15,6.22,Validación de RRHH,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,2,18,3.74,Firma Director,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,2,12,6.89,Habilitar Permisos,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,2,9,5.98,Revisión de Seguridad,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,8,5.15,Subir Borrador,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,6,13,3.94,Aprobación de Pago,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,4,9,6.78,Iniciar Baja,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,2,9,2.0,Verificar Factura,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,3,18,1.89,Subir Borrador,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,1,15,0.98,Especificar Licencia,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,2,15,3.18,Solicitar Adelanto,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,13,4.76,Consolidación de RRHH,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,6,9,5.74,Reunión Bienvenida,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,2,13,5.35,Procesar Transferencia,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,3,13,1.39,Inicio de la solicitud,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,5,14,3.14,Aprobación de Pago,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,1,16,6.73,Aprobación Presupuesto,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,2,15,3.7,Pago de Liquidación,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,1,10,3.99,Consolidar Gastos,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,12,6.09,Instalar Licencia,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,0,12,6.91,Enviar solicitud de vacaciones,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,6,11,7.96,Aprobación de Pago,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,10,7.63,Autorización Gerencia,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,6,15,0.82,Subir Borrador,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,5,18,0.73,Dispersión de Fondos,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,5,14,0.66,Procesar Transferencia,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,1,18,0.96,Aprobación del manager,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,2,11,2.66,Subir Borrador,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,12,7.3,Reunión Bienvenida,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,4,8,7.23,Aprobar Presupuesto,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,5,13,6.22,Revisión Gerencial,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,1,15,1.34,Setup Tecnológico,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,3,10,0.9,Registrar Recibos,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,3,12,0.57,Feedback de Manager,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,6,15,0.68,Verificar Factura,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,1,8,5.36,Aprobar Presupuesto,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,6,11,3.93,Subir Borrador,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,0,18,3.98,Dispersión de Fondos,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,1,14,1.79,Verificar Stock,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,5,15,6.14,Preparar Firma,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,2,15,4.65,Enviar solicitud de vacaciones,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,12,6.96,Evaluación Técnica,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,14,0.82,Revisión Gerencial,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,5,12,3.64,Dispersión de Fondos,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,14,2.39,Aprobación del manager,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,4,14,2.41,Evaluación Técnica,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,3,10,2.25,Evaluación Técnica,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,6,11,4.22,Validar Comercial,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,18,6.08,Entrega del Equipo,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,6,10,6.4,Subir Borrador,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,4,15,1.17,Inicio del Proceso,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,5,17,2.73,Pago de Liquidación,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,5,10,7.68,Procesar Transferencia,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,9,2.05,Presentar Requerimiento,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,1,18,3.11,Detallar Curso,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,2,13,5.87,Enviar solicitud de vacaciones,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,1,11,5.27,Evaluación Técnica,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,6,15,0.98,Detallar Curso,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,4,11,1.97,Preparar Firma,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,5,11,2.48,Revisión Contable,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,0,9,1.42,Revisión Gerencial,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,4,15,2.04,Procesar Transferencia,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,1,15,4.9,Dispersión de Fondos,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,10,4.74,Validar Elegibilidad,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,2,9,0.95,Registrar Recibos,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,4,12,6.03,Presentar Requerimiento,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,4,17,2.16,Solicitar Adelanto,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,2,17,1.45,Validar Capacitación,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,17,7.36,Revisión de Seguridad,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,5,17,2.1,Aprobación Presupuesto,False
390714b2-977f-4e5c-bd1e-5f282ff785ef,0,16,3.86,Especificar Licencia,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,6,16,7.53,Enviar solicitud de vacaciones,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,4,17,4.95,Aprobación del manager,False
f036cecc-192b-4e1e-bdc2-c95608f24fe9,0,16,7.54,Verificar Factura,False
5f56f693-5a38-4ca2-96c0-7bba750fc7a6,1,17,7.1,Revisión Contable,False
17775f19-8c66-41b3-bd38-919b0fe10b8f,0,15,2.49,Revisión Gerencial,False
f5ba7581-b2ac-4b3a-830e-64ab112f975a,0,16,6.59,Presentar Requerimiento,False
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,6,10,5.91,Aprobación de Pago,False
5fd7b0ae-2619-4038-a52e-26a0576c4819,3,9,3.16,Enviar solicitud de vacaciones,False
e6edcb81-4782-44f0-af6d-1e9e184c77ba,1,16,4.1,Verificar Factura,False
