policy_id,activity_id,employee_id,pending_tasks,completion_hours
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Aprobación del manager,db614129-bb28-4b41-8a46-bea1444c388c,0,4.64
439df689-d1cf-41c3-883c-1b7713fe68e5,Solicitar Adelanto,0eea38fa-f85e-4c73-b47b-0a1985db1227,1,3.88
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Aprobación Costos,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,6,11.0
000a3793-827e-4616-84f9-0a23863e0a35,Validación de RRHH,bebe41a9-85fc-43f3-a125-5c7f72b0898d,7,9.92
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Detallar Curso,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,13,12.36
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Solicitar Adelanto,db614129-bb28-4b41-8a46-bea1444c388c,7,11.63
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Aprobación Costos,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,10,7.83
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Registrar Recibos,d822aaf2-81c6-4054-b63b-a2bec2d53509,2,6.09
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Reunión Bienvenida,f65f0bd7-27f5-4b8c-9641-94729f51744a,0,9.63
6720c739-1916-432b-b392-e698dcfd8112,Firma Director,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,8,7.94
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Verificar Stock,f65f0bd7-27f5-4b8c-9641-94729f51744a,1,3.7
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Solicitar Adelanto,f65f0bd7-27f5-4b8c-9641-94729f51744a,11,10.41
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Consolidar Gastos,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,12,11.59
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Revisión Gerencial,eccb7c0d-52a7-4143-baad-ebee05361b50,6,6.65
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Autorización Gerencia,2084f511-720a-4096-80cd-5bc9b91cf5b6,4,9.84
439df689-d1cf-41c3-883c-1b7713fe68e5,Consolidación de RRHH,2b549288-04a4-4705-bcd0-0332b683df27,1,3.99
439df689-d1cf-41c3-883c-1b7713fe68e5,Validar Comercial,eccb7c0d-52a7-4143-baad-ebee05361b50,1,7.02
439df689-d1cf-41c3-883c-1b7713fe68e5,Verificar Factura,a9eff785-5679-4a1b-91ef-6ca8712ddd18,8,10.41
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Inicio de la solicitud,db614129-bb28-4b41-8a46-bea1444c388c,4,3.85
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Autorización Gerencia,2b549288-04a4-4705-bcd0-0332b683df27,6,9.07
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Preparar Firma,f615b16b-8fd1-43c9-97c0-a65e08960291,15,13.33
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Especificar Servidores,8490fcc8-7f53-4704-ac48-99b48356b21c,4,9.24
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Detallar Curso,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,4,7.08
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Verificar Factura,db614129-bb28-4b41-8a46-bea1444c388c,8,7.86
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Aprobación del manager,f615b16b-8fd1-43c9-97c0-a65e08960291,1,5.71
439df689-d1cf-41c3-883c-1b7713fe68e5,Especificar Licencia,2e310583-c106-4f2c-a6c3-c4b12ec30658,9,12.53
000a3793-827e-4616-84f9-0a23863e0a35,Validación de RRHH,e1c69265-87e8-417b-b13a-2ae72c53d4e3,9,8.85
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Enviar solicitud de vacaciones,2e310583-c106-4f2c-a6c3-c4b12ec30658,14,19.67
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Entrega del Equipo,f65f0bd7-27f5-4b8c-9641-94729f51744a,0,4.47
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Detallar Curso,bebe41a9-85fc-43f3-a125-5c7f72b0898d,3,3.46
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Presentar Requerimiento,e1c69265-87e8-417b-b13a-2ae72c53d4e3,8,10.1
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Validación de RRHH,e121cbea-1209-4fe7-ad22-6cf09caf5b95,7,8.65
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Revisión de Seguridad,bebe41a9-85fc-43f3-a125-5c7f72b0898d,2,5.57
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Preparar Firma,c017087e-fcbc-4f47-ae54-78008d243fbf,11,10.81
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Validar Comercial,c017087e-fcbc-4f47-ae54-78008d243fbf,0,1.75
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Pago de Liquidación,2b549288-04a4-4705-bcd0-0332b683df27,9,8.35
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Aprobación Presupuesto,a9eff785-5679-4a1b-91ef-6ca8712ddd18,14,14.4
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Dispersión de Fondos,2e310583-c106-4f2c-a6c3-c4b12ec30658,13,14.81
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Preparar Firma,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,11,14.68
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Firma Director,2084f511-720a-4096-80cd-5bc9b91cf5b6,0,5.17
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Dispersión de Fondos,14791e8e-28e4-4f61-9593-d7a2653d97a3,0,4.59
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Revisión de Seguridad,2084f511-720a-4096-80cd-5bc9b91cf5b6,13,13.24
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Firma Director,a9eff785-5679-4a1b-91ef-6ca8712ddd18,3,11.7
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Revisión de Seguridad,0eea38fa-f85e-4c73-b47b-0a1985db1227,11,13.02
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Aprobación de Pago,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,5,6.16
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Inicio del Proceso,a9eff785-5679-4a1b-91ef-6ca8712ddd18,11,11.16
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Enviar solicitud de vacaciones,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,0,1.76
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Aprobación de Pago,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,8,8.27
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Preparar Firma,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,12,13.19
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Revisión Gerencial,db614129-bb28-4b41-8a46-bea1444c388c,4,7.89
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Revisión Gerencial,f615b16b-8fd1-43c9-97c0-a65e08960291,3,4.36
000a3793-827e-4616-84f9-0a23863e0a35,Revisión de Seguridad,bebe41a9-85fc-43f3-a125-5c7f72b0898d,11,13.61
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Evaluación Técnica,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,8,9.76
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Validación de RRHH,2084f511-720a-4096-80cd-5bc9b91cf5b6,9,11.73
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Validar Comercial,e121cbea-1209-4fe7-ad22-6cf09caf5b95,13,15.27
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Detallar Curso,2b549288-04a4-4705-bcd0-0332b683df27,13,15.94
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Cerrar Accesos,0eea38fa-f85e-4c73-b47b-0a1985db1227,11,12.74
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Reunión Bienvenida,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,4,8.62
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Dispersión de Fondos,2084f511-720a-4096-80cd-5bc9b91cf5b6,11,13.31
000a3793-827e-4616-84f9-0a23863e0a35,Evaluación Técnica,2e310583-c106-4f2c-a6c3-c4b12ec30658,12,13.7
6720c739-1916-432b-b392-e698dcfd8112,Aprobación del manager,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,3,6.77
439df689-d1cf-41c3-883c-1b7713fe68e5,Validar Capacitación,f65f0bd7-27f5-4b8c-9641-94729f51744a,10,11.68
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Setup Tecnológico,2084f511-720a-4096-80cd-5bc9b91cf5b6,4,7.23
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Autorización Gerencia,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,11,13.47
000a3793-827e-4616-84f9-0a23863e0a35,Consolidar Gastos,0eea38fa-f85e-4c73-b47b-0a1985db1227,4,5.04
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Procesar Transferencia,e121cbea-1209-4fe7-ad22-6cf09caf5b95,6,6.29
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Preparar Firma,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,7,13.33
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Aprobación Presupuesto,0eea38fa-f85e-4c73-b47b-0a1985db1227,10,14.15
6720c739-1916-432b-b392-e698dcfd8112,Aprobación Presupuesto,a9eff785-5679-4a1b-91ef-6ca8712ddd18,12,10.75
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Aprobación Presupuesto,e121cbea-1209-4fe7-ad22-6cf09caf5b95,14,12.3
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Evaluación Técnica,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,14,16.39
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Autoevaluación,d9b58f63-b601-433e-9861-2bf2ad90eeb6,11,16.39
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Setup Tecnológico,d9b58f63-b601-433e-9861-2bf2ad90eeb6,4,7.71
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Dispersión de Fondos,2b549288-04a4-4705-bcd0-0332b683df27,5,5.94
000a3793-827e-4616-84f9-0a23863e0a35,Revisión Gerencial,d9b58f63-b601-433e-9861-2bf2ad90eeb6,11,13.44
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Entrega del Equipo,e04f861d-b880-4d7f-bf03-59ce8e435929,12,13.4
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Inicio del Proceso,2b549288-04a4-4705-bcd0-0332b683df27,8,8.41
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Preparar Firma,e04f861d-b880-4d7f-bf03-59ce8e435929,11,9.8
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Aprobación de Pago,e121cbea-1209-4fe7-ad22-6cf09caf5b95,1,8.94
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Validar Comercial,14791e8e-28e4-4f61-9593-d7a2653d97a3,10,11.15
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Revisión Contable,bebe41a9-85fc-43f3-a125-5c7f72b0898d,2,7.43
000a3793-827e-4616-84f9-0a23863e0a35,Aprobación de Pago,f615b16b-8fd1-43c9-97c0-a65e08960291,1,5.05
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Especificar Servidores,f615b16b-8fd1-43c9-97c0-a65e08960291,10,11.6
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Inicio del Proceso,8490fcc8-7f53-4704-ac48-99b48356b21c,2,4.05
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Consolidar Gastos,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,9,9.03
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Detallar Curso,2b549288-04a4-4705-bcd0-0332b683df27,12,14.37
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Autoevaluación,2e310583-c106-4f2c-a6c3-c4b12ec30658,13,12.46
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Subir Borrador,c017087e-fcbc-4f47-ae54-78008d243fbf,13,13.04
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Validar Capacitación,e121cbea-1209-4fe7-ad22-6cf09caf5b95,11,10.68
439df689-d1cf-41c3-883c-1b7713fe68e5,Solicitar Adelanto,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,13,11.52
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Subir Borrador,0eea38fa-f85e-4c73-b47b-0a1985db1227,0,4.32
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Consolidación de RRHH,0eea38fa-f85e-4c73-b47b-0a1985db1227,13,11.61
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Enviar solicitud de vacaciones,e121cbea-1209-4fe7-ad22-6cf09caf5b95,10,13.0
000a3793-827e-4616-84f9-0a23863e0a35,Habilitar Permisos,e04f861d-b880-4d7f-bf03-59ce8e435929,15,15.64
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Autorización Gerencia,2e310583-c106-4f2c-a6c3-c4b12ec30658,9,13.19
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Revisión Gerencial,d9b58f63-b601-433e-9861-2bf2ad90eeb6,10,10.8
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Solicitar Adelanto,2b549288-04a4-4705-bcd0-0332b683df27,8,9.16
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Subir Borrador,d9b58f63-b601-433e-9861-2bf2ad90eeb6,8,9.27
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Presentar Requerimiento,e1c69265-87e8-417b-b13a-2ae72c53d4e3,12,11.0
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Iniciar Baja,f65f0bd7-27f5-4b8c-9641-94729f51744a,2,4.29
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Enviar solicitud de vacaciones,d9b58f63-b601-433e-9861-2bf2ad90eeb6,9,9.64
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Instalar Licencia,0eea38fa-f85e-4c73-b47b-0a1985db1227,1,5.93
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Presentar Requerimiento,f65f0bd7-27f5-4b8c-9641-94729f51744a,6,13.23
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Entrega del Equipo,2b549288-04a4-4705-bcd0-0332b683df27,0,3.33
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Cerrar Accesos,db614129-bb28-4b41-8a46-bea1444c388c,7,9.71
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Validar Elegibilidad,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,7,8.91
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Dispersión de Fondos,14791e8e-28e4-4f61-9593-d7a2653d97a3,6,12.17
439df689-d1cf-41c3-883c-1b7713fe68e5,Autoevaluación,14791e8e-28e4-4f61-9593-d7a2653d97a3,1,5.16
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Validación de RRHH,e121cbea-1209-4fe7-ad22-6cf09caf5b95,2,7.32
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Solicitar Adelanto,c017087e-fcbc-4f47-ae54-78008d243fbf,5,6.87
000a3793-827e-4616-84f9-0a23863e0a35,Solicitar Adelanto,d822aaf2-81c6-4054-b63b-a2bec2d53509,1,4.56
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Especificar Licencia,e04f861d-b880-4d7f-bf03-59ce8e435929,8,11.39
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Setup Tecnológico,d9b58f63-b601-433e-9861-2bf2ad90eeb6,6,8.99
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Evaluación Técnica,a9eff785-5679-4a1b-91ef-6ca8712ddd18,15,16.26
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Verificar Stock,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,6,10.81
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Verificar Factura,d9b58f63-b601-433e-9861-2bf2ad90eeb6,13,13.96
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Consolidar Gastos,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,8,11.71
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Entrega del Equipo,2b549288-04a4-4705-bcd0-0332b683df27,10,9.67
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Aprobación Costos,f65f0bd7-27f5-4b8c-9641-94729f51744a,13,15.3
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Validar Capacitación,2e310583-c106-4f2c-a6c3-c4b12ec30658,4,7.58
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Revisión Contable,d822aaf2-81c6-4054-b63b-a2bec2d53509,5,7.72
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Iniciar Baja,0eea38fa-f85e-4c73-b47b-0a1985db1227,4,5.52
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Iniciar Baja,d9b58f63-b601-433e-9861-2bf2ad90eeb6,10,11.03
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Inicio de la solicitud,db614129-bb28-4b41-8a46-bea1444c388c,10,12.43
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Inicio de la solicitud,2b549288-04a4-4705-bcd0-0332b683df27,14,13.2
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Inicio del Proceso,e04f861d-b880-4d7f-bf03-59ce8e435929,0,4.72
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Aprobación de Pago,2084f511-720a-4096-80cd-5bc9b91cf5b6,4,5.74
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Firma Director,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,10,10.82
993a46fb-a0b2-4d2c-88eb-11ab1c3d4e8c,Setup Tecnológico,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,0,10.51
439df689-d1cf-41c3-883c-1b7713fe68e5,Aprobación Costos,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,9,11.71
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Firma Director,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,15,18.31
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Procesar Transferencia,0eea38fa-f85e-4c73-b47b-0a1985db1227,1,2.88
3c4d5e6f-7a8b-9c0d-1e2f-3a4b5c6d7e8f,Validar Capacitación,e121cbea-1209-4fe7-ad22-6cf09caf5b95,7,7.32
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Preparar Firma,0eea38fa-f85e-4c73-b47b-0a1985db1227,14,15.61
439df689-d1cf-41c3-883c-1b7713fe68e5,Autoevaluación,c017087e-fcbc-4f47-ae54-78008d243fbf,5,5.6
6720c739-1916-432b-b392-e698dcfd8112,Aprobación de Pago,bebe41a9-85fc-43f3-a125-5c7f72b0898d,10,9.48
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Aprobación de Pago,e121cbea-1209-4fe7-ad22-6cf09caf5b95,12,11.7
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Reunión Bienvenida,2084f511-720a-4096-80cd-5bc9b91cf5b6,11,11.36
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Dispersión de Fondos,8490fcc8-7f53-4704-ac48-99b48356b21c,7,7.26
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Consolidar Gastos,e121cbea-1209-4fe7-ad22-6cf09caf5b95,5,10.05
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Presentar Requerimiento,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,5,6.13
6720c739-1916-432b-b392-e698dcfd8112,Verificar Factura,8490fcc8-7f53-4704-ac48-99b48356b21c,11,9.67
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Autoevaluación,8490fcc8-7f53-4704-ac48-99b48356b21c,15,15.41
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Cerrar Accesos,2084f511-720a-4096-80cd-5bc9b91cf5b6,3,6.37
000a3793-827e-4616-84f9-0a23863e0a35,Verificar Factura,d9b58f63-b601-433e-9861-2bf2ad90eeb6,2,6.25
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Validar Comercial,a9eff785-5679-4a1b-91ef-6ca8712ddd18,14,15.41
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Inicio de la solicitud,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,4,4.91
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Autorización Gerencia,7949fc3c-9284-40a0-8161-7b39cf9f9b2d,14,13.4
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Subir Borrador,d822aaf2-81c6-4054-b63b-a2bec2d53509,9,11.92
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Procesar Transferencia,f65f0bd7-27f5-4b8c-9641-94729f51744a,14,13.42
439df689-d1cf-41c3-883c-1b7713fe68e5,Verificar Stock,c017087e-fcbc-4f47-ae54-78008d243fbf,2,7.26
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Solicitar Adelanto,2b549288-04a4-4705-bcd0-0332b683df27,7,8.75
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Instalar Licencia,f65f0bd7-27f5-4b8c-9641-94729f51744a,0,3.7
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Consolidar Gastos,2e310583-c106-4f2c-a6c3-c4b12ec30658,1,5.63
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Iniciar Baja,c017087e-fcbc-4f47-ae54-78008d243fbf,6,11.03
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Subir Borrador,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,12,12.08
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Validar Capacitación,0eea38fa-f85e-4c73-b47b-0a1985db1227,0,4.89
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Consolidar Gastos,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,11,11.11
439df689-d1cf-41c3-883c-1b7713fe68e5,Aprobación del manager,3f72a8b2-777b-43c8-ba37-8f5d9fbd2135,9,10.89
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Aprobación Presupuesto,a9eff785-5679-4a1b-91ef-6ca8712ddd18,14,16.69
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Revisión de Seguridad,8490fcc8-7f53-4704-ac48-99b48356b21c,3,8.35
6720c739-1916-432b-b392-e698dcfd8112,Feedback de Manager,14791e8e-28e4-4f61-9593-d7a2653d97a3,11,12.68
7c8d9e0f-1a2b-3c4d-5e6f-7a8b9c0d1e2f,Aprobar Presupuesto,e121cbea-1209-4fe7-ad22-6cf09caf5b95,4,5.68
439df689-d1cf-41c3-883c-1b7713fe68e5,Aprobación Presupuesto,bebe41a9-85fc-43f3-a125-5c7f72b0898d,12,13.17
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Feedback de Manager,0eea38fa-f85e-4c73-b47b-0a1985db1227,3,4.7
439df689-d1cf-41c3-883c-1b7713fe68e5,Consolidación de RRHH,f615b16b-8fd1-43c9-97c0-a65e08960291,2,4.35
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Dispersión de Fondos,e04f861d-b880-4d7f-bf03-59ce8e435929,5,7.12
000a3793-827e-4616-84f9-0a23863e0a35,Iniciar Baja,db614129-bb28-4b41-8a46-bea1444c388c,9,8.7
a7b21cc3-d8cf-48af-8bb0-22cba4567e9b,Revisión de Seguridad,f65f0bd7-27f5-4b8c-9641-94729f51744a,15,16.07
000a3793-827e-4616-84f9-0a23863e0a35,Autoevaluación,bebe41a9-85fc-43f3-a125-5c7f72b0898d,0,5.09
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Especificar Licencia,0eea38fa-f85e-4c73-b47b-0a1985db1227,9,8.02
f5ba7581-b2ac-4b3a-830e-64ab112f975a,Revisión Gerencial,db614129-bb28-4b41-8a46-bea1444c388c,3,5.32
6c7d8e9f-0a1b-2c3d-4e5f-6a7b8c9d0e1f,Evaluación Técnica,87f8e8d1-83e9-4ddb-9be0-fc955228db6d,5,7.84
4c5d6e7f-8a9b-0c1d-2e3f-4a5b6c7d8e9f,Detallar Curso,e121cbea-1209-4fe7-ad22-6cf09caf5b95,5,6.05
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Iniciar Baja,2084f511-720a-4096-80cd-5bc9b91cf5b6,6,9.07
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Reunión Bienvenida,d822aaf2-81c6-4054-b63b-a2bec2d53509,3,5.12
9c0d1e2f-3a4b-5c6d-7e8f-9a0b1c2d3e4f,Procesar Transferencia,2e310583-c106-4f2c-a6c3-c4b12ec30658,0,4.05
0e1f2a3b-4c5d-6e7f-8a9b-0c1d2e3f4a5b,Inicio de la solicitud,db614129-bb28-4b41-8a46-bea1444c388c,14,13.58
31ece703-f961-4e8e-a5c5-cd5c5b47e3db,Instalar Licencia,e1c69265-87e8-417b-b13a-2ae72c53d4e3,0,5.0
8c9d0e1f-2a3b-4c5d-6e7f-8a9b0c1d2e3f,Habilitar Permisos,2b549288-04a4-4705-bcd0-0332b683df27,3,8.32
5c6d7e8f-9a0b-1c2d-3e4f-5a6b7c8d9e0f,Validar Comercial,e121cbea-1209-4fe7-ad22-6cf09caf5b95,3,8.7
2c3d4e5f-6a7b-8c9d-0e1f-2a3b4c5d6e7f,Procesar Transferencia,d822aaf2-81c6-4054-b63b-a2bec2d53509,7,9.17
bd9966b2-5fa2-4a4b-b924-59e817a5e756,Revisión Contable,4cd6a83f-a8b6-4b56-854d-5d3693ec4ab4,9,11.12
000a3793-827e-4616-84f9-0a23863e0a35,Especificar Servidores,e04f861d-b880-4d7f-bf03-59ce8e435929,3,8.28
111e9d86-cbd2-45ff-a809-4072bbe6a4d0,Dispersión de Fondos,f65f0bd7-27f5-4b8c-9641-94729f51744a,13,14.62
